municipio_codigo;municipio_nombre;sexo;rango_edad_de_la_madre;numero_nacimientos
065; Getafe;Mujer;De 50 años y más;0
066; Griñón;Hombre;Menores de 15 años;0
066; Griñón;Hombre;De 15 a 19 años;0
066; Griñón;Hombre;De 20 a 24 años;1
066; Griñón;Hombre;De 25 a 29 años;6
066; Griñón;Hombre;De 30 a 34 años;14
066; Griñón;Hombre;De 35 a 39 años;17
066; Griñón;Hombre;De 40 a 44 años;3
066; Griñón;Hombre;De 45 a 49 años;0
066; Griñón;Hombre;De 50 años y más;0
066; Griñón;Mujer;Menores de 15 años;0
066; Griñón;Mujer;De 15 a 19 años;0
066; Griñón;Mujer;De 20 a 24 años;2
066; Griñón;Mujer;De 25 a 29 años;3
066; Griñón;Mujer;De 30 a 34 años;12
066; Griñón;Mujer;De 35 a 39 años;12
066; Griñón;Mujer;De 40 a 44 años;0
066; Griñón;Mujer;De 45 a 49 años;1
066; Griñón;Mujer;De 50 años y más;0
067; Guadalix de la Sierra;Hombre;Menores de 15 años;0
067; Guadalix de la Sierra;Hombre;De 15 a 19 años;0
067; Guadalix de la Sierra;Hombre;De 20 a 24 años;3
067; Guadalix de la Sierra;Hombre;De 25 a 29 años;6
067; Guadalix de la Sierra;Hombre;De 30 a 34 años;4
067; Guadalix de la Sierra;Hombre;De 35 a 39 años;12
067; Guadalix de la Sierra;Hombre;De 40 a 44 años;6
067; Guadalix de la Sierra;Hombre;De 45 a 49 años;0
067; Guadalix de la Sierra;Hombre;De 50 años y más;0
067; Guadalix de la Sierra;Mujer;Menores de 15 años;0
067; Guadalix de la Sierra;Mujer;De 15 a 19 años;0
067; Guadalix de la Sierra;Mujer;De 20 a 24 años;4
067; Guadalix de la Sierra;Mujer;De 25 a 29 años;5
067; Guadalix de la Sierra;Mujer;De 30 a 34 años;6
067; Guadalix de la Sierra;Mujer;De 35 a 39 años;8
067; Guadalix de la Sierra;Mujer;De 40 a 44 años;0
067; Guadalix de la Sierra;Mujer;De 45 a 49 años;0
067; Guadalix de la Sierra;Mujer;De 50 años y más;0
068; Guadarrama;Hombre;Menores de 15 años;0
068; Guadarrama;Hombre;De 15 a 19 años;0
068; Guadarrama;Hombre;De 20 a 24 años;5
068; Guadarrama;Hombre;De 25 a 29 años;13
068; Guadarrama;Hombre;De 30 a 34 años;27
068; Guadarrama;Hombre;De 35 a 39 años;23
068; Guadarrama;Hombre;De 40 a 44 años;8
068; Guadarrama;Hombre;De 45 a 49 años;1
068; Guadarrama;Hombre;De 50 años y más;0
068; Guadarrama;Mujer;Menores de 15 años;0
068; Guadarrama;Mujer;De 15 a 19 años;1
068; Guadarrama;Mujer;De 20 a 24 años;5
068; Guadarrama;Mujer;De 25 a 29 años;13
068; Guadarrama;Mujer;De 30 a 34 años;17
068; Guadarrama;Mujer;De 35 a 39 años;12
068; Guadarrama;Mujer;De 40 a 44 años;7
068; Guadarrama;Mujer;De 45 a 49 años;0
068; Guadarrama;Mujer;De 50 años y más;0
069; Hiruela (La);Hombre;Menores de 15 años;0
069; Hiruela (La);Hombre;De 15 a 19 años;0
069; Hiruela (La);Hombre;De 20 a 24 años;0
069; Hiruela (La);Hombre;De 25 a 29 años;0
069; Hiruela (La);Hombre;De 30 a 34 años;0
069; Hiruela (La);Hombre;De 35 a 39 años;0
069; Hiruela (La);Hombre;De 40 a 44 años;0
069; Hiruela (La);Hombre;De 45 a 49 años;0
069; Hiruela (La);Hombre;De 50 años y más;0
069; Hiruela (La);Mujer;Menores de 15 años;0
069; Hiruela (La);Mujer;De 15 a 19 años;0
069; Hiruela (La);Mujer;De 20 a 24 años;0
069; Hiruela (La);Mujer;De 25 a 29 años;0
069; Hiruela (La);Mujer;De 30 a 34 años;0
069; Hiruela (La);Mujer;De 35 a 39 años;0
069; Hiruela (La);Mujer;De 40 a 44 años;0
069; Hiruela (La);Mujer;De 45 a 49 años;0
069; Hiruela (La);Mujer;De 50 años y más;0
070; Horcajo de la Sierra;Hombre;Menores de 15 años;0
070; Horcajo de la Sierra;Hombre;De 15 a 19 años;0
070; Horcajo de la Sierra;Hombre;De 20 a 24 años;0
070; Horcajo de la Sierra;Hombre;De 25 a 29 años;0
070; Horcajo de la Sierra;Hombre;De 30 a 34 años;0
070; Horcajo de la Sierra;Hombre;De 35 a 39 años;0
070; Horcajo de la Sierra;Hombre;De 40 a 44 años;0
070; Horcajo de la Sierra;Hombre;De 45 a 49 años;0
070; Horcajo de la Sierra;Hombre;De 50 años y más;0
070; Horcajo de la Sierra;Mujer;Menores de 15 años;0
070; Horcajo de la Sierra;Mujer;De 15 a 19 años;0
070; Horcajo de la Sierra;Mujer;De 20 a 24 años;0
070; Horcajo de la Sierra;Mujer;De 25 a 29 años;0
070; Horcajo de la Sierra;Mujer;De 30 a 34 años;0
070; Horcajo de la Sierra;Mujer;De 35 a 39 años;0
070; Horcajo de la Sierra;Mujer;De 40 a 44 años;0
070; Horcajo de la Sierra;Mujer;De 45 a 49 años;0
070; Horcajo de la Sierra;Mujer;De 50 años y más;0
071; Horcajuelo de la Sierra;Hombre;Menores de 15 años;0
071; Horcajuelo de la Sierra;Hombre;De 15 a 19 años;0
071; Horcajuelo de la Sierra;Hombre;De 20 a 24 años;0
071; Horcajuelo de la Sierra;Hombre;De 25 a 29 años;0
071; Horcajuelo de la Sierra;Hombre;De 30 a 34 años;0
071; Horcajuelo de la Sierra;Hombre;De 35 a 39 años;0
071; Horcajuelo de la Sierra;Hombre;De 40 a 44 años;0
071; Horcajuelo de la Sierra;Hombre;De 45 a 49 años;0
071; Horcajuelo de la Sierra;Hombre;De 50 años y más;0
071; Horcajuelo de la Sierra;Mujer;Menores de 15 años;0
071; Horcajuelo de la Sierra;Mujer;De 15 a 19 años;0
071; Horcajuelo de la Sierra;Mujer;De 20 a 24 años;0
071; Horcajuelo de la Sierra;Mujer;De 25 a 29 años;1
071; Horcajuelo de la Sierra;Mujer;De 30 a 34 años;0
071; Horcajuelo de la Sierra;Mujer;De 35 a 39 años;0
071; Horcajuelo de la Sierra;Mujer;De 40 a 44 años;0
071; Horcajuelo de la Sierra;Mujer;De 45 a 49 años;0
071; Horcajuelo de la Sierra;Mujer;De 50 años y más;0
072; Hoyo de Manzanares;Hombre;Menores de 15 años;0
072; Hoyo de Manzanares;Hombre;De 15 a 19 años;1
072; Hoyo de Manzanares;Hombre;De 20 a 24 años;1
072; Hoyo de Manzanares;Hombre;De 25 a 29 años;4
072; Hoyo de Manzanares;Hombre;De 30 a 34 años;10
072; Hoyo de Manzanares;Hombre;De 35 a 39 años;8
072; Hoyo de Manzanares;Hombre;De 40 a 44 años;4
072; Hoyo de Manzanares;Hombre;De 45 a 49 años;3
072; Hoyo de Manzanares;Hombre;De 50 años y más;0
072; Hoyo de Manzanares;Mujer;Menores de 15 años;0
072; Hoyo de Manzanares;Mujer;De 15 a 19 años;0
072; Hoyo de Manzanares;Mujer;De 20 a 24 años;0
072; Hoyo de Manzanares;Mujer;De 25 a 29 años;2
072; Hoyo de Manzanares;Mujer;De 30 a 34 años;5
072; Hoyo de Manzanares;Mujer;De 35 a 39 años;12
072; Hoyo de Manzanares;Mujer;De 40 a 44 años;6
072; Hoyo de Manzanares;Mujer;De 45 a 49 años;0
072; Hoyo de Manzanares;Mujer;De 50 años y más;0
073; Humanes de Madrid;Hombre;Menores de 15 años;0
073; Humanes de Madrid;Hombre;De 15 a 19 años;1
073; Humanes de Madrid;Hombre;De 20 a 24 años;7
073; Humanes de Madrid;Hombre;De 25 a 29 años;25
073; Humanes de Madrid;Hombre;De 30 a 34 años;31
073; Humanes de Madrid;Hombre;De 35 a 39 años;46
073; Humanes de Madrid;Hombre;De 40 a 44 años;10
073; Humanes de Madrid;Hombre;De 45 a 49 años;0
073; Humanes de Madrid;Hombre;De 50 años y más;0
073; Humanes de Madrid;Mujer;Menores de 15 años;0
073; Humanes de Madrid;Mujer;De 15 a 19 años;1
073; Humanes de Madrid;Mujer;De 20 a 24 años;8
073; Humanes de Madrid;Mujer;De 25 a 29 años;20
073; Humanes de Madrid;Mujer;De 30 a 34 años;33
073; Humanes de Madrid;Mujer;De 35 a 39 años;31
073; Humanes de Madrid;Mujer;De 40 a 44 años;4
073; Humanes de Madrid;Mujer;De 45 a 49 años;0
073; Humanes de Madrid;Mujer;De 50 años y más;0
074; Leganés;Hombre;Menores de 15 años;0
074; Leganés;Hombre;De 15 a 19 años;10
074; Leganés;Hombre;De 20 a 24 años;52
074; Leganés;Hombre;De 25 a 29 años;103
074; Leganés;Hombre;De 30 a 34 años;258
074; Leganés;Hombre;De 35 a 39 años;255
074; Leganés;Hombre;De 40 a 44 años;90
074; Leganés;Hombre;De 45 a 49 años;7
074; Leganés;Hombre;De 50 años y más;0
074; Leganés;Mujer;Menores de 15 años;0
074; Leganés;Mujer;De 15 a 19 años;13
074; Leganés;Mujer;De 20 a 24 años;55
074; Leganés;Mujer;De 25 a 29 años;107
074; Leganés;Mujer;De 30 a 34 años;240
074; Leganés;Mujer;De 35 a 39 años;250
074; Leganés;Mujer;De 40 a 44 años;75
074; Leganés;Mujer;De 45 a 49 años;7
074; Leganés;Mujer;De 50 años y más;0
075; Loeches;Hombre;Menores de 15 años;0
075; Loeches;Hombre;De 15 a 19 años;2
075; Loeches;Hombre;De 20 a 24 años;0
075; Loeches;Hombre;De 25 a 29 años;12
075; Loeches;Hombre;De 30 a 34 años;18
075; Loeches;Hombre;De 35 a 39 años;14
075; Loeches;Hombre;De 40 a 44 años;3
075; Loeches;Hombre;De 45 a 49 años;2
075; Loeches;Hombre;De 50 años y más;0
075; Loeches;Mujer;Menores de 15 años;0
075; Loeches;Mujer;De 15 a 19 años;0
075; Loeches;Mujer;De 20 a 24 años;5
075; Loeches;Mujer;De 25 a 29 años;10
075; Loeches;Mujer;De 30 a 34 años;23
075; Loeches;Mujer;De 35 a 39 años;17
075; Loeches;Mujer;De 40 a 44 años;3
075; Loeches;Mujer;De 45 a 49 años;0
075; Loeches;Mujer;De 50 años y más;0
076; Lozoya;Hombre;Menores de 15 años;0
076; Lozoya;Hombre;De 15 a 19 años;0
076; Lozoya;Hombre;De 20 a 24 años;0
076; Lozoya;Hombre;De 25 a 29 años;1
076; Lozoya;Hombre;De 30 a 34 años;2
076; Lozoya;Hombre;De 35 a 39 años;0
076; Lozoya;Hombre;De 40 a 44 años;0
076; Lozoya;Hombre;De 45 a 49 años;0
076; Lozoya;Hombre;De 50 años y más;0
076; Lozoya;Mujer;Menores de 15 años;0
076; Lozoya;Mujer;De 15 a 19 años;0
076; Lozoya;Mujer;De 20 a 24 años;0
076; Lozoya;Mujer;De 25 a 29 años;1
076; Lozoya;Mujer;De 30 a 34 años;0
076; Lozoya;Mujer;De 35 a 39 años;0
076; Lozoya;Mujer;De 40 a 44 años;0
076; Lozoya;Mujer;De 45 a 49 años;0
076; Lozoya;Mujer;De 50 años y más;0
901; Lozoyuela-Navas-Sieteiglesias;Hombre;Menores de 15 años;0
901; Lozoyuela-Navas-Sieteiglesias;Hombre;De 15 a 19 años;0
901; Lozoyuela-Navas-Sieteiglesias;Hombre;De 20 a 24 años;0
901; Lozoyuela-Navas-Sieteiglesias;Hombre;De 25 a 29 años;0
901; Lozoyuela-Navas-Sieteiglesias;Hombre;De 30 a 34 años;1
901; Lozoyuela-Navas-Sieteiglesias;Hombre;De 35 a 39 años;1
901; Lozoyuela-Navas-Sieteiglesias;Hombre;De 40 a 44 años;0
901; Lozoyuela-Navas-Sieteiglesias;Hombre;De 45 a 49 años;0
901; Lozoyuela-Navas-Sieteiglesias;Hombre;De 50 años y más;0
901; Lozoyuela-Navas-Sieteiglesias;Mujer;Menores de 15 años;0
901; Lozoyuela-Navas-Sieteiglesias;Mujer;De 15 a 19 años;0
901; Lozoyuela-Navas-Sieteiglesias;Mujer;De 20 a 24 años;0
901; Lozoyuela-Navas-Sieteiglesias;Mujer;De 25 a 29 años;1
901; Lozoyuela-Navas-Sieteiglesias;Mujer;De 30 a 34 años;2
901; Lozoyuela-Navas-Sieteiglesias;Mujer;De 35 a 39 años;3
901; Lozoyuela-Navas-Sieteiglesias;Mujer;De 40 a 44 años;0
901; Lozoyuela-Navas-Sieteiglesias;Mujer;De 45 a 49 años;0
901; Lozoyuela-Navas-Sieteiglesias;Mujer;De 50 años y más;0
078; Madarcos;Hombre;Menores de 15 años;0
078; Madarcos;Hombre;De 15 a 19 años;0
078; Madarcos;Hombre;De 20 a 24 años;0
078; Madarcos;Hombre;De 25 a 29 años;0
078; Madarcos;Hombre;De 30 a 34 años;0
078; Madarcos;Hombre;De 35 a 39 años;1
078; Madarcos;Hombre;De 40 a 44 años;0
078; Madarcos;Hombre;De 45 a 49 años;0
078; Madarcos;Hombre;De 50 años y más;0
078; Madarcos;Mujer;Menores de 15 años;0
078; Madarcos;Mujer;De 15 a 19 años;0
078; Madarcos;Mujer;De 20 a 24 años;0
078; Madarcos;Mujer;De 25 a 29 años;0
078; Madarcos;Mujer;De 30 a 34 años;0
078; Madarcos;Mujer;De 35 a 39 años;0
078; Madarcos;Mujer;De 40 a 44 años;0
078; Madarcos;Mujer;De 45 a 49 años;0
078; Madarcos;Mujer;De 50 años y más;0
079; Madrid;Hombre;Menores de 15 años;5
079; Madrid;Hombre;De 15 a 19 años;275
079; Madrid;Hombre;De 20 a 24 años;901
079; Madrid;Hombre;De 25 a 29 años;1969
079; Madrid;Hombre;De 30 a 34 años;4826
079; Madrid;Hombre;De 35 a 39 años;5145
079; Madrid;Hombre;De 40 a 44 años;1634
079; Madrid;Hombre;De 45 a 49 años;152
079; Madrid;Hombre;De 50 años y más;9
079; Madrid;Mujer;Menores de 15 años;5
079; Madrid;Mujer;De 15 a 19 años;322
079; Madrid;Mujer;De 20 a 24 años;803
079; Madrid;Mujer;De 25 a 29 años;1917
079; Madrid;Mujer;De 30 a 34 años;4577
079; Madrid;Mujer;De 35 a 39 años;4826
079; Madrid;Mujer;De 40 a 44 años;1518
079; Madrid;Mujer;De 45 a 49 años;139
079; Madrid;Mujer;De 50 años y más;9
080; Majadahonda;Hombre;Menores de 15 años;0
080; Majadahonda;Hombre;De 15 a 19 años;2
080; Majadahonda;Hombre;De 20 a 24 años;9
080; Majadahonda;Hombre;De 25 a 29 años;32
080; Majadahonda;Hombre;De 30 a 34 años;119
080; Majadahonda;Hombre;De 35 a 39 años;137
080; Majadahonda;Hombre;De 40 a 44 años;37
080; Majadahonda;Hombre;De 45 a 49 años;0
080; Majadahonda;Hombre;De 50 años y más;0
080; Majadahonda;Mujer;Menores de 15 años;0
080; Majadahonda;Mujer;De 15 a 19 años;2
080; Majadahonda;Mujer;De 20 a 24 años;6
080; Majadahonda;Mujer;De 25 a 29 años;33
080; Majadahonda;Mujer;De 30 a 34 años;109
080; Majadahonda;Mujer;De 35 a 39 años;127
080; Majadahonda;Mujer;De 40 a 44 años;26
080; Majadahonda;Mujer;De 45 a 49 años;1
080; Majadahonda;Mujer;De 50 años y más;0
082; Manzanares el Real;Hombre;Menores de 15 años;0
082; Manzanares el Real;Hombre;De 15 a 19 años;0
082; Manzanares el Real;Hombre;De 20 a 24 años;1
082; Manzanares el Real;Hombre;De 25 a 29 años;5
082; Manzanares el Real;Hombre;De 30 a 34 años;14
082; Manzanares el Real;Hombre;De 35 a 39 años;17
082; Manzanares el Real;Hombre;De 40 a 44 años;4
082; Manzanares el Real;Hombre;De 45 a 49 años;1
082; Manzanares el Real;Hombre;De 50 años y más;0
082; Manzanares el Real;Mujer;Menores de 15 años;0
082; Manzanares el Real;Mujer;De 15 a 19 años;0
082; Manzanares el Real;Mujer;De 20 a 24 años;2
082; Manzanares el Real;Mujer;De 25 a 29 años;1
082; Manzanares el Real;Mujer;De 30 a 34 años;11
082; Manzanares el Real;Mujer;De 35 a 39 años;15
082; Manzanares el Real;Mujer;De 40 a 44 años;10
082; Manzanares el Real;Mujer;De 45 a 49 años;1
082; Manzanares el Real;Mujer;De 50 años y más;0
083; Meco;Hombre;Menores de 15 años;0
083; Meco;Hombre;De 15 a 19 años;0
083; Meco;Hombre;De 20 a 24 años;3
083; Meco;Hombre;De 25 a 29 años;11
083; Meco;Hombre;De 30 a 34 años;23
083; Meco;Hombre;De 35 a 39 años;16
083; Meco;Hombre;De 40 a 44 años;2
083; Meco;Hombre;De 45 a 49 años;2
083; Meco;Hombre;De 50 años y más;0
083; Meco;Mujer;Menores de 15 años;0
083; Meco;Mujer;De 15 a 19 años;0
083; Meco;Mujer;De 20 a 24 años;6
083; Meco;Mujer;De 25 a 29 años;13
083; Meco;Mujer;De 30 a 34 años;18
083; Meco;Mujer;De 35 a 39 años;17
083; Meco;Mujer;De 40 a 44 años;3
083; Meco;Mujer;De 45 a 49 años;0
083; Meco;Mujer;De 50 años y más;0
084; Mejorada del Campo;Hombre;Menores de 15 años;0
084; Mejorada del Campo;Hombre;De 15 a 19 años;3
084; Mejorada del Campo;Hombre;De 20 a 24 años;5
084; Mejorada del Campo;Hombre;De 25 a 29 años;11
084; Mejorada del Campo;Hombre;De 30 a 34 años;39
084; Mejorada del Campo;Hombre;De 35 a 39 años;31
084; Mejorada del Campo;Hombre;De 40 a 44 años;6
084; Mejorada del Campo;Hombre;De 45 a 49 años;0
084; Mejorada del Campo;Hombre;De 50 años y más;0
084; Mejorada del Campo;Mujer;Menores de 15 años;0
084; Mejorada del Campo;Mujer;De 15 a 19 años;2
084; Mejorada del Campo;Mujer;De 20 a 24 años;9
084; Mejorada del Campo;Mujer;De 25 a 29 años;19
084; Mejorada del Campo;Mujer;De 30 a 34 años;51
084; Mejorada del Campo;Mujer;De 35 a 39 años;32
084; Mejorada del Campo;Mujer;De 40 a 44 años;9
084; Mejorada del Campo;Mujer;De 45 a 49 años;1
084; Mejorada del Campo;Mujer;De 50 años y más;0
085; Miraflores de la Sierra;Hombre;Menores de 15 años;0
085; Miraflores de la Sierra;Hombre;De 15 a 19 años;0
085; Miraflores de la Sierra;Hombre;De 20 a 24 años;1
085; Miraflores de la Sierra;Hombre;De 25 a 29 años;3
085; Miraflores de la Sierra;Hombre;De 30 a 34 años;8
085; Miraflores de la Sierra;Hombre;De 35 a 39 años;2
085; Miraflores de la Sierra;Hombre;De 40 a 44 años;2
085; Miraflores de la Sierra;Hombre;De 45 a 49 años;0
085; Miraflores de la Sierra;Hombre;De 50 años y más;0
085; Miraflores de la Sierra;Mujer;Menores de 15 años;0
085; Miraflores de la Sierra;Mujer;De 15 a 19 años;0
085; Miraflores de la Sierra;Mujer;De 20 a 24 años;0
085; Miraflores de la Sierra;Mujer;De 25 a 29 años;2
085; Miraflores de la Sierra;Mujer;De 30 a 34 años;8
085; Miraflores de la Sierra;Mujer;De 35 a 39 años;5
085; Miraflores de la Sierra;Mujer;De 40 a 44 años;2
085; Miraflores de la Sierra;Mujer;De 45 a 49 años;0
085; Miraflores de la Sierra;Mujer;De 50 años y más;0
086; Molar (El);Hombre;Menores de 15 años;0
086; Molar (El);Hombre;De 15 a 19 años;2
086; Molar (El);Hombre;De 20 a 24 años;1
086; Molar (El);Hombre;De 25 a 29 años;16
086; Molar (El);Hombre;De 30 a 34 años;15
086; Molar (El);Hombre;De 35 a 39 años;18
086; Molar (El);Hombre;De 40 a 44 años;5
086; Molar (El);Hombre;De 45 a 49 años;1
086; Molar (El);Hombre;De 50 años y más;0
086; Molar (El);Mujer;Menores de 15 años;0
086; Molar (El);Mujer;De 15 a 19 años;0
086; Molar (El);Mujer;De 20 a 24 años;3
086; Molar (El);Mujer;De 25 a 29 años;10
086; Molar (El);Mujer;De 30 a 34 años;14
086; Molar (El);Mujer;De 35 a 39 años;14
086; Molar (El);Mujer;De 40 a 44 años;4
086; Molar (El);Mujer;De 45 a 49 años;1
086; Molar (El);Mujer;De 50 años y más;1
087; Molinos (Los);Hombre;Menores de 15 años;0
087; Molinos (Los);Hombre;De 15 a 19 años;0
087; Molinos (Los);Hombre;De 20 a 24 años;1
087; Molinos (Los);Hombre;De 25 a 29 años;4
087; Molinos (Los);Hombre;De 30 a 34 años;5
087; Molinos (Los);Hombre;De 35 a 39 años;4
087; Molinos (Los);Hombre;De 40 a 44 años;1
087; Molinos (Los);Hombre;De 45 a 49 años;0
087; Molinos (Los);Hombre;De 50 años y más;0
087; Molinos (Los);Mujer;Menores de 15 años;0
087; Molinos (Los);Mujer;De 15 a 19 años;0
087; Molinos (Los);Mujer;De 20 a 24 años;0
087; Molinos (Los);Mujer;De 25 a 29 años;5
087; Molinos (Los);Mujer;De 30 a 34 años;4
087; Molinos (Los);Mujer;De 35 a 39 años;3
087; Molinos (Los);Mujer;De 40 a 44 años;0
087; Molinos (Los);Mujer;De 45 a 49 años;0
087; Molinos (Los);Mujer;De 50 años y más;0
088; Montejo de la Sierra;Hombre;Menores de 15 años;0
088; Montejo de la Sierra;Hombre;De 15 a 19 años;0
088; Montejo de la Sierra;Hombre;De 20 a 24 años;0
088; Montejo de la Sierra;Hombre;De 25 a 29 años;0
088; Montejo de la Sierra;Hombre;De 30 a 34 años;0
088; Montejo de la Sierra;Hombre;De 35 a 39 años;0
088; Montejo de la Sierra;Hombre;De 40 a 44 años;0
088; Montejo de la Sierra;Hombre;De 45 a 49 años;0
088; Montejo de la Sierra;Hombre;De 50 años y más;0
088; Montejo de la Sierra;Mujer;Menores de 15 años;0
088; Montejo de la Sierra;Mujer;De 15 a 19 años;0
088; Montejo de la Sierra;Mujer;De 20 a 24 años;0
088; Montejo de la Sierra;Mujer;De 25 a 29 años;0
088; Montejo de la Sierra;Mujer;De 30 a 34 años;0
088; Montejo de la Sierra;Mujer;De 35 a 39 años;0
088; Montejo de la Sierra;Mujer;De 40 a 44 años;0
088; Montejo de la Sierra;Mujer;De 45 a 49 años;0
088; Montejo de la Sierra;Mujer;De 50 años y más;0
089; Moraleja de Enmedio;Hombre;Menores de 15 años;0
089; Moraleja de Enmedio;Hombre;De 15 a 19 años;0
089; Moraleja de Enmedio;Hombre;De 20 a 24 años;2
089; Moraleja de Enmedio;Hombre;De 25 a 29 años;2
089; Moraleja de Enmedio;Hombre;De 30 a 34 años;4
089; Moraleja de Enmedio;Hombre;De 35 a 39 años;6
089; Moraleja de Enmedio;Hombre;De 40 a 44 años;0
089; Moraleja de Enmedio;Hombre;De 45 a 49 años;0
089; Moraleja de Enmedio;Hombre;De 50 años y más;0
089; Moraleja de Enmedio;Mujer;Menores de 15 años;0
089; Moraleja de Enmedio;Mujer;De 15 a 19 años;0
089; Moraleja de Enmedio;Mujer;De 20 a 24 años;1
089; Moraleja de Enmedio;Mujer;De 25 a 29 años;4
089; Moraleja de Enmedio;Mujer;De 30 a 34 años;8
089; Moraleja de Enmedio;Mujer;De 35 a 39 años;5
089; Moraleja de Enmedio;Mujer;De 40 a 44 años;0
089; Moraleja de Enmedio;Mujer;De 45 a 49 años;0
089; Moraleja de Enmedio;Mujer;De 50 años y más;0
090; Moralzarzal;Hombre;Menores de 15 años;0
090; Moralzarzal;Hombre;De 15 a 19 años;0
090; Moralzarzal;Hombre;De 20 a 24 años;3
090; Moralzarzal;Hombre;De 25 a 29 años;5
090; Moralzarzal;Hombre;De 30 a 34 años;15
090; Moralzarzal;Hombre;De 35 a 39 años;12
090; Moralzarzal;Hombre;De 40 a 44 años;4
090; Moralzarzal;Hombre;De 45 a 49 años;1
090; Moralzarzal;Hombre;De 50 años y más;0
090; Moralzarzal;Mujer;Menores de 15 años;0
090; Moralzarzal;Mujer;De 15 a 19 años;0
090; Moralzarzal;Mujer;De 20 a 24 años;2
090; Moralzarzal;Mujer;De 25 a 29 años;6
090; Moralzarzal;Mujer;De 30 a 34 años;13
090; Moralzarzal;Mujer;De 35 a 39 años;11
090; Moralzarzal;Mujer;De 40 a 44 años;5
090; Moralzarzal;Mujer;De 45 a 49 años;0
090; Moralzarzal;Mujer;De 50 años y más;0
091; Morata de Tajuña;Hombre;Menores de 15 años;0
091; Morata de Tajuña;Hombre;De 15 a 19 años;1
091; Morata de Tajuña;Hombre;De 20 a 24 años;3
091; Morata de Tajuña;Hombre;De 25 a 29 años;9
091; Morata de Tajuña;Hombre;De 30 a 34 años;9
091; Morata de Tajuña;Hombre;De 35 a 39 años;13
091; Morata de Tajuña;Hombre;De 40 a 44 años;0
091; Morata de Tajuña;Hombre;De 45 a 49 años;1
091; Morata de Tajuña;Hombre;De 50 años y más;0
091; Morata de Tajuña;Mujer;Menores de 15 años;0
091; Morata de Tajuña;Mujer;De 15 a 19 años;0
091; Morata de Tajuña;Mujer;De 20 a 24 años;1
091; Morata de Tajuña;Mujer;De 25 a 29 años;12
091; Morata de Tajuña;Mujer;De 30 a 34 años;14
091; Morata de Tajuña;Mujer;De 35 a 39 años;5
091; Morata de Tajuña;Mujer;De 40 a 44 años;1
091; Morata de Tajuña;Mujer;De 45 a 49 años;0
091; Morata de Tajuña;Mujer;De 50 años y más;0
092; Móstoles;Hombre;Menores de 15 años;0
092; Móstoles;Hombre;De 15 a 19 años;20
092; Móstoles;Hombre;De 20 a 24 años;54
092; Móstoles;Hombre;De 25 a 29 años;154
092; Móstoles;Hombre;De 30 a 34 años;373
092; Móstoles;Hombre;De 35 a 39 años;345
092; Móstoles;Hombre;De 40 a 44 años;65
092; Móstoles;Hombre;De 45 a 49 años;5
092; Móstoles;Hombre;De 50 años y más;0
092; Móstoles;Mujer;Menores de 15 años;0
092; Móstoles;Mujer;De 15 a 19 años;10
092; Móstoles;Mujer;De 20 a 24 años;53
092; Móstoles;Mujer;De 25 a 29 años;138
092; Móstoles;Mujer;De 30 a 34 años;314
092; Móstoles;Mujer;De 35 a 39 años;295
092; Móstoles;Mujer;De 40 a 44 años;68
092; Móstoles;Mujer;De 45 a 49 años;5
092; Móstoles;Mujer;De 50 años y más;0
093; Navacerrada;Hombre;Menores de 15 años;0
093; Navacerrada;Hombre;De 15 a 19 años;0
093; Navacerrada;Hombre;De 20 a 24 años;1
093; Navacerrada;Hombre;De 25 a 29 años;0
093; Navacerrada;Hombre;De 30 a 34 años;2
093; Navacerrada;Hombre;De 35 a 39 años;0
093; Navacerrada;Hombre;De 40 a 44 años;2
093; Navacerrada;Hombre;De 45 a 49 años;0
093; Navacerrada;Hombre;De 50 años y más;0
093; Navacerrada;Mujer;Menores de 15 años;0
093; Navacerrada;Mujer;De 15 a 19 años;0
093; Navacerrada;Mujer;De 20 a 24 años;1
093; Navacerrada;Mujer;De 25 a 29 años;0
093; Navacerrada;Mujer;De 30 a 34 años;0
093; Navacerrada;Mujer;De 35 a 39 años;2
093; Navacerrada;Mujer;De 40 a 44 años;0
093; Navacerrada;Mujer;De 45 a 49 años;0
093; Navacerrada;Mujer;De 50 años y más;0
094; Navalafuente;Hombre;Menores de 15 años;0
094; Navalafuente;Hombre;De 15 a 19 años;0
094; Navalafuente;Hombre;De 20 a 24 años;0
094; Navalafuente;Hombre;De 25 a 29 años;0
094; Navalafuente;Hombre;De 30 a 34 años;5
094; Navalafuente;Hombre;De 35 a 39 años;4
094; Navalafuente;Hombre;De 40 a 44 años;0
094; Navalafuente;Hombre;De 45 a 49 años;1
094; Navalafuente;Hombre;De 50 años y más;0
094; Navalafuente;Mujer;Menores de 15 años;0
094; Navalafuente;Mujer;De 15 a 19 años;0
094; Navalafuente;Mujer;De 20 a 24 años;0
094; Navalafuente;Mujer;De 25 a 29 años;0
094; Navalafuente;Mujer;De 30 a 34 años;3
094; Navalafuente;Mujer;De 35 a 39 años;4
094; Navalafuente;Mujer;De 40 a 44 años;1
094; Navalafuente;Mujer;De 45 a 49 años;1
094; Navalafuente;Mujer;De 50 años y más;0
095; Navalagamella;Hombre;Menores de 15 años;0
095; Navalagamella;Hombre;De 15 a 19 años;0
095; Navalagamella;Hombre;De 20 a 24 años;3
095; Navalagamella;Hombre;De 25 a 29 años;4
